ieta_,iphi_,iz_,coeff_
-84,277,0,0.74587
-84,278,0,0.82603
-84,279,0,0.82047
-84,280,0,0.97357
-84,281,0,1.01883
-84,282,0,0.99016
-84,283,0,0.88525
-84,284,0,1.03088
-84,285,0,0.91806
-84,286,0,1.00370
-84,287,0,0.92448
-84,288,0,1.02567
-84,289,0,0.92875
-84,290,0,0.98713
-84,291,0,0.77888
-84,292,0,0.96662
-84,293,0,0.82451
-84,294,0,1.04529
-84,295,0,0.91218
-84,296,0,0.90389
-84,297,0,0.86583
-84,298,0,0.93527
-84,299,0,0.83518
-84,300,0,0.77461
-84,301,0,1.08843
-84,302,0,1.22694
-84,303,0,1.32122
-84,304,0,1.34918
-84,305,0,1.23930
-84,306,0,1.24476
-84,307,0,1.31578
-84,308,0,1.22836
-84,309,0,1.17169
-84,310,0,1.19169
-84,311,0,1.28197
-84,312,0,1.27530
-84,313,0,1.18216
-84,314,0,1.23978
-84,315,0,1.10273
-84,316,0,1.17343
-84,317,0,1.17545
-84,318,0,1.26255
-84,319,0,1.20426
-84,320,0,1.43443
-84,321,0,1.06666
-84,322,0,1.06539
-84,323,0,1.14399
-84,324,0,1.01245
-84,325,0,1.02941
-84,326,0,1.20084
-84,327,0,1.05364
-84,328,0,1.12298
-84,329,0,1.34017
-84,330,0,1.08714
-84,331,0,1.16666
-84,332,0,1.04255
-84,333,0,1.26917
-84,334,0,1.13786
-84,335,0,1.20853
-84,336,0,1.09080
-84,337,0,1.13285
-84,338,0,1.06825
-84,339,0,1.10586
-84,340,0,1.11191
-84,341,0,0.84708
-84,342,0,0.89038
-84,343,0,0.90626
-84,344,0,0.88820
-84,345,0,0.87349
-84,346,0,0.85291
-84,347,0,0.94962
-84,348,0,0.87476
-84,349,0,0.91565
-84,350,0,0.94881
-84,351,0,0.85639
-84,352,0,0.90258
-84,353,0,0.99692
-84,354,0,0.93341
-84,355,0,0.91405
-84,356,0,1.01427
-84,357,0,0.97219
-84,358,0,0.90033
-84,359,0,0.94669
-84,360,0,0.94234
-83,1,0,1.03587
-83,2,0,0.99284
-83,3,0,0.96879
-83,4,0,1.03663
-83,5,0,1.07715
-83,6,0,1.08535
-83,7,0,0.97109
-83,8,0,1.00616
-83,9,0,0.97701
-83,10,0,1.05806
-83,11,0,1.05669
-83,12,0,0.94771
-83,13,0,1.02219
-83,14,0,1.00198
-83,15,0,1.05970
-83,16,0,0.99680
-83,17,0,1.03269
-83,18,0,0.95345
-83,19,0,1.03656
-83,20,0,1.00568
-83,21,0,1.03225
-83,22,0,0.95241
-83,23,0,0.87809
-83,24,0,1.00689
-83,25,0,1.01592
-83,26,0,0.93028
-83,27,0,0.99466
-83,28,0,0.92765
-83,29,0,0.94051
-83,30,0,0.91066
-83,31,0,0.93087
-83,32,0,0.86281
-83,33,0,0.96331
-83,34,0,0.91291
-83,35,0,0.87998
-83,36,0,1.01060
-83,37,0,0.97482
-83,38,0,0.87963
-83,39,0,0.91633
-83,40,0,0.88248
-83,41,0,1.36714
-83,42,0,0.98621
-83,43,0,0.94095
-83,44,0,1.06492
-83,45,0,1.15849
-83,46,0,0.90966
-83,47,0,0.85778
-83,48,0,0.90068
-83,49,0,0.87326
-83,50,0,0.94694
-83,51,0,0.86394
-83,52,0,0.87017
-83,53,0,0.86259
-83,54,0,0.85252
-83,55,0,0.90665
-83,56,0,0.87153
-83,57,0,0.87286
-83,58,0,0.87534
-83,59,0,0.86589
-83,60,0,0.83921
-83,61,0,1.00596
-83,62,0,0.98518
-83,63,0,1.01450
-83,64,0,1.01983
-83,65,0,1.04935
-83,66,0,0.87336
-83,67,0,0.84466
-83,68,0,0.89339
-83,69,0,0.82571
-83,70,0,0.94771
-83,71,0,0.87868
-83,72,0,1.01600
-83,73,0,0.97148
-83,74,0,0.87368
-83,75,0,0.91090
-83,76,0,0.88531
-83,77,0,0.83278
-83,78,0,0.89065
-83,79,0,0.82468
-83,80,0,0.83641
-83,81,0,0.89145
-83,82,0,0.96859
-83,83,0,0.93442
-83,84,0,0.95034
-83,85,0,0.91546
-83,86,0,0.86940
-83,87,0,0.91124
-83,88,0,0.90677
-83,89,0,0.97694
-83,90,0,0.86182
-83,91,0,1.01348
-83,92,0,0.93075
-83,93,0,1.05490
-83,94,0,0.98652
-83,95,0,0.94223
-83,96,0,0.97052
-83,97,0,0.93389
-83,98,0,0.98989
-83,99,0,0.99257
-83,100,0,1.01435
-83,101,0,0.90461
-83,102,0,0.94701
-83,103,0,0.85067
-83,104,0,0.88186
-83,105,0,0.89933
-83,106,0,0.90213
-83,107,0,0.90090
-83,108,0,0.87307
-83,109,0,0.89691
-83,110,0,0.89820
-83,111,0,0.91638
-83,112,0,0.80891
-83,113,0,1.03814
-83,114,0,0.91413
-83,115,0,0.85847
-83,116,0,0.83920
-83,117,0,0.89900
-83,118,0,0.82304
-83,119,0,0.96213
-83,120,0,0.89746
-83,121,0,1.21922
-83,122,0,1.18348
-83,123,0,1.14250
-83,124,0,1.10668
-83,125,0,1.09708
-83,126,0,1.06801
-83,127,0,1.15036
-83,128,0,1.06112
-83,129,0,1.14963
-83,130,0,1.09616
-83,131,0,0.99378
-83,132,0,1.05082
-83,133,0,1.00949
-83,134,0,1.02154
-83,135,0,0.92696
-83,136,0,0.94938
-83,137,0,1.08149
-83,138,0,1.06368
-83,139,0,1.12479
-83,140,0,1.07415
-83,141,0,1.08578
-83,142,0,0.98473
-83,143,0,0.98276
-83,144,0,1.05730
-83,145,0,1.06970
-83,146,0,1.14744
-83,147,0,1.23960
-83,148,0,1.00875
-83,149,0,1.16765
-83,150,0,1.13826
-83,151,0,1.04008
-83,152,0,1.12131
-83,153,0,1.13209
-83,154,0,1.00355
-83,155,0,1.05588
-83,156,0,1.08415
-83,157,0,1.05948
-83,158,0,1.15974
-83,159,0,1.09402
-83,160,0,1.05213
-83,161,0,1.07334
-83,162,0,1.05932
-83,163,0,1.08282
-83,164,0,1.16482
-83,165,0,1.18223
-83,166,0,1.12431
-83,167,0,1.08096
-83,168,0,1.16741
-83,169,0,0.99201
-83,170,0,1.24546
-83,171,0,1.13369
-83,172,0,1.22239
-83,173,0,1.08683
-83,174,0,1.25038
-83,175,0,1.18956
-83,176,0,1.24233
-83,177,0,1.15588
-83,178,0,1.17058
-83,179,0,1.19397
-83,180,0,1.11513
-83,181,0,1.15596
-83,182,0,1.13600
-83,183,0,1.29661
-83,184,0,1.23621
-83,185,0,1.04639
-83,186,0,1.57069
-83,187,0,1.27461
-83,188,0,1.28573
-83,189,0,1.15147
-83,190,0,1.23871
-83,191,0,0.97534
-83,192,0,0.97534
-83,193,0,0.97534
-83,194,0,0.97534
-83,195,0,0.97534
-83,196,0,1.04550
-83,197,0,1.30089
-83,198,0,1.32709
-83,199,0,1.24123
-83,200,0,1.19292
-83,201,0,0.84765
-83,202,0,0.82049
-83,203,0,1.02180
-83,204,0,0.84837
-83,205,0,0.83633
-83,206,0,0.81796
-83,207,0,0.84747
-83,208,0,0.85598
-83,209,0,0.91582
-83,210,0,0.83723
-83,211,0,0.81646
-83,212,0,0.81518
-83,213,0,0.86017
-83,214,0,0.77808
-83,215,0,0.83508
-83,216,0,0.79418
-83,217,0,0.83464
-83,218,0,0.94082
-83,219,0,0.85008
-83,220,0,0.98982
-83,221,0,1.08218
-83,222,0,0.97071
-83,223,0,0.97741
-83,224,0,0.90169
-83,225,0,0.97961
-83,226,0,0.84992
-83,227,0,0.98027
-83,228,0,0.85511
-83,229,0,1.00195
-83,230,0,0.91121
-83,231,0,1.01238
-83,232,0,1.00546
-83,233,0,1.01102
-83,234,0,1.10355
-83,235,0,1.06554
-83,236,0,1.03131
-83,237,0,0.97165
-83,238,0,0.97025
-83,239,0,1.13003
-83,240,0,0.99301
-83,241,0,0.94306
-83,242,0,0.91548
-83,243,0,0.97956
-83,244,0,0.92934
-83,245,0,0.87212
-83,246,0,1.01101
-83,247,0,0.94138
-83,248,0,1.12829
-83,249,0,0.91684
-83,250,0,0.89319
-83,251,0,1.20189
-83,252,0,0.87145
-83,253,0,0.89472
-83,254,0,1.13462
-83,255,0,0.97062
-83,256,0,0.93412
-83,257,0,0.89938
-83,258,0,0.99433
-83,259,0,0.83536
-83,260,0,0.93064
-83,261,0,0.96988
-83,262,0,0.72811
-83,263,0,0.71825
-83,264,0,0.75975
-83,265,0,0.72876
-83,266,0,0.75739
-83,267,0,0.74268
-83,268,0,0.82475
-83,269,0,0.76946
-83,270,0,0.74035
-83,271,0,0.76552
-83,272,0,0.75109
-83,273,0,0.77498
-83,274,0,0.76378
-83,275,0,0.75859
-83,276,0,0.80634
-83,277,0,0.75026
-83,278,0,0.77124
-83,279,0,0.87566
-83,280,0,0.98883
-83,281,0,1.06725
-83,282,0,0.95541
-83,283,0,1.05379
-83,284,0,0.90251
-83,285,0,1.04001
-83,286,0,0.97163
-83,287,0,0.91685
-83,288,0,0.95028
-83,289,0,0.95156
-83,290,0,0.98413
-83,291,0,0.80805
-83,292,0,0.99691
-83,293,0,0.86738
-83,294,0,0.96082
-83,295,0,0.86821
-83,296,0,0.88222
-83,297,0,0.83453
-83,298,0,0.93591
-83,299,0,0.79554
-83,300,0,0.80320
-83,301,0,1.26973
-83,302,0,1.36027
-83,303,0,1.28727
-83,304,0,1.32359
-83,305,0,1.30579
-83,306,0,1.16294
-83,307,0,1.32438
-83,308,0,1.23182
-83,309,0,1.27308
-83,310,0,1.20031
-83,311,0,1.19267
-83,312,0,1.18744
-83,313,0,1.26760
-83,314,0,1.27269
-83,315,0,1.21973
-83,316,0,1.22355
-83,317,0,1.32975
-83,318,0,1.28088
-83,319,0,1.18421
-83,320,0,1.08884
-83,321,0,1.05639
-83,322,0,1.12628
-83,323,0,1.13630
-83,324,0,1.24584
-83,325,0,1.10664
-83,326,0,1.02642
-83,327,0,1.11230
-83,328,0,1.12686
-83,329,0,1.13623
-83,330,0,1.17624
-83,331,0,1.02869
-83,332,0,1.16980
-83,333,0,1.15112
-83,334,0,1.08727
-83,335,0,1.00898
-83,336,0,1.09709
-83,337,0,1.11413
-83,338,0,1.16539
-83,339,0,1.13149
-83,340,0,1.03400
-83,341,0,0.87282
-83,342,0,0.89205
-83,343,0,0.89750
-83,344,0,0.93720
-83,345,0,0.87058
-83,346,0,0.84682
-83,347,0,0.91450
-83,348,0,0.88022
-83,349,0,0.87209
-83,350,0,0.78669
-83,351,0,0.93953
-83,352,0,0.90438
-83,353,0,0.98855
-83,354,0,0.95512
-83,355,0,0.92200
-83,356,0,0.94041
-83,357,0,0.99809
-83,358,0,0.88763
-83,359,0,0.91997
-83,360,0,0.89678
-82,1,0,0.89728
-82,2,0,0.97618
-82,3,0,0.93752
-82,4,0,1.15520
-82,5,0,1.02917
-82,6,0,0.97304
-82,7,0,0.92311
-82,8,0,0.94193
-82,9,0,0.92676
-82,10,0,0.97944
-82,11,0,0.96706
-82,12,0,0.97190
-82,13,0,0.98433
-82,14,0,0.92358
-82,15,0,0.95521
-82,16,0,1.05981
-82,17,0,1.00586
-82,18,0,1.03257
-82,19,0,1.01043
-82,20,0,0.96458
-82,21,0,0.98284
-82,22,0,0.94934
-82,23,0,0.91786
-82,24,0,1.02843
-82,25,0,0.89304
-82,26,0,0.96219
-82,27,0,0.92300
-82,28,0,0.97107
-82,29,0,0.92509
-82,30,0,0.94224
-82,31,0,0.85375
-82,32,0,0.90013
-82,33,0,0.90387
-82,34,0,0.84491
-82,35,0,0.86092
-82,36,0,0.92734
-82,37,0,0.91657
-82,38,0,0.88046
-82,39,0,0.89243
-82,40,0,0.81556
-82,41,0,1.15777
-82,42,0,0.85631
-82,43,0,1.11757
-82,44,0,0.95023
-82,45,0,1.07473
-82,46,0,0.87263
-82,47,0,0.86585
-82,48,0,0.91745
-82,49,0,0.86023
-82,50,0,0.96597
-82,51,0,0.89084
-82,52,0,0.82919
-82,53,0,1.01967
-82,54,0,0.85475
-82,55,0,0.83869
-82,56,0,0.84981
-82,57,0,0.78277
-82,58,0,0.88713
-82,59,0,0.84975
-82,60,0,0.85920
-82,61,0,0.94171
-82,62,0,0.96267
-82,63,0,0.98308
-82,64,0,0.94154
-82,65,0,0.99379
-82,66,0,0.89752
-82,67,0,0.82628
-82,68,0,0.89517
-82,69,0,0.86960
-82,70,0,0.90426
-82,71,0,0.88186
-82,72,0,0.89726
-82,73,0,0.90740
-82,74,0,0.90718
-82,75,0,0.95565
-82,76,0,0.87126
-82,77,0,0.89360
-82,78,0,0.88273
-82,79,0,0.87572
-82,80,0,0.86014
-82,81,0,0.96176
-82,82,0,0.91707
-82,83,0,0.88196
