ieta_,iphi_,iz_,coeff_
-85,327,0,1.11744
-85,328,0,1.06081
-85,329,0,1.21261
-85,330,0,1.02767
-85,331,0,1.09902
-85,332,0,1.05764
-85,333,0,1.15871
-85,334,0,1.07566
-85,335,0,0.97644
-85,336,0,1.12873
-85,337,0,1.09069
-85,338,0,1.06476
-85,339,0,1.03326
-85,340,0,1.32916
-85,341,0,0.83516
-85,342,0,0.93590
-85,343,0,0.97553
-85,344,0,0.89985
-85,345,0,0.82171
-85,346,0,0.86768
-85,347,0,0.93176
-85,348,0,0.90870
-85,349,0,0.87883
-85,350,0,0.91391
-85,351,0,0.89122
-85,352,0,0.94363
-85,353,0,0.93072
-85,354,0,1.05974
-85,355,0,0.89721
-85,356,0,0.93033
-85,357,0,0.92495
-85,358,0,0.88262
-85,359,0,0.97703
-85,360,0,0.90899
-84,1,0,1.00991
-84,2,0,1.01033
-84,3,0,1.03428
-84,4,0,0.92091
-84,5,0,0.97515
-84,6,0,1.01108
-84,7,0,0.94543
-84,8,0,0.92646
-84,9,0,1.01735
-84,10,0,1.02630
-84,11,0,0.96850
-84,12,0,0.98668
-84,13,0,0.97429
-84,14,0,1.00615
-84,15,0,1.01059
-84,16,0,1.01612
-84,17,0,1.07429
-84,18,0,1.01292
-84,19,0,0.97622
-84,20,0,1.01867
-84,21,0,1.00588
-84,22,0,1.03469
-84,23,0,0.91583
-84,24,0,0.95840
-84,25,0,0.98256
-84,26,0,0.97320
-84,27,0,0.93724
-84,28,0,0.97175
-84,29,0,0.84546
-84,30,0,1.00365
-84,31,0,0.87658
-84,32,0,0.90451
-84,33,0,0.93306
-84,34,0,0.93395
-84,35,0,0.90610
-84,36,0,0.86489
-84,37,0,0.91399
-84,38,0,0.92954
-84,39,0,0.90994
-84,40,0,0.91873
-84,41,0,1.20475
-84,42,0,1.03962
-84,43,0,1.38011
-84,44,0,0.98102
-84,45,0,1.09541
-84,46,0,0.94765
-84,47,0,0.95279
-84,48,0,1.01085
-84,49,0,0.86577
-84,50,0,0.84483
-84,51,0,0.86839
-84,52,0,0.91918
-84,53,0,0.82941
-84,54,0,0.88521
-84,55,0,0.99849
-84,56,0,0.90153
-84,57,0,0.99132
-84,58,0,0.85210
-84,59,0,0.94588
-84,60,0,0.87025
-84,61,0,0.98295
-84,62,0,1.05395
-84,63,0,0.99200
-84,64,0,1.03603
-84,65,0,0.80471
-84,66,0,0.86186
-84,67,0,0.89494
-84,68,0,0.93113
-84,69,0,0.87225
-84,70,0,1.03252
-84,71,0,0.81437
-84,72,0,0.82052
-84,73,0,0.93278
-84,74,0,0.86304
-84,75,0,0.88989
-84,76,0,0.83688
-84,77,0,0.88443
-84,78,0,0.92890
-84,79,0,0.82272
-84,80,0,0.79163
-84,81,0,0.88530
-84,82,0,0.92811
-84,83,0,0.92744
-84,84,0,0.98990
-84,85,0,1.02070
-84,86,0,0.87310
-84,87,0,0.95962
-84,88,0,0.92037
-84,89,0,1.00508
-84,90,0,1.03299
-84,91,0,1.05533
-84,92,0,0.96627
-84,93,0,1.02283
-84,94,0,0.81666
-84,95,0,0.90945
-84,96,0,0.99006
-84,97,0,0.97195
-84,98,0,0.85537
-84,99,0,0.88803
-84,100,0,0.89509
-84,101,0,0.91470
-84,102,0,0.79522
-84,103,0,0.88418
-84,104,0,0.86753
-84,105,0,0.90497
-84,106,0,0.93989
-84,107,0,0.90943
-84,108,0,0.87813
-84,109,0,0.83386
-84,110,0,0.93658
-84,111,0,0.86591
-84,112,0,0.84924
-84,113,0,0.88499
-84,114,0,0.90584
-84,115,0,0.88011
-84,116,0,0.92620
-84,117,0,0.84198
-84,118,0,0.85991
-84,119,0,0.76143
-84,120,0,1.00353
-84,121,0,1.21806
-84,122,0,1.10343
-84,123,0,0.94748
-84,124,0,1.10598
-84,125,0,1.12831
-84,126,0,1.09813
-84,127,0,1.04481
-84,128,0,1.23988
-84,129,0,1.21295
-84,130,0,1.15945
-84,131,0,0.97226
-84,132,0,0.93350
-84,133,0,0.98194
-84,134,0,0.99520
-84,135,0,0.98144
-84,136,0,1.01272
-84,137,0,1.01617
-84,138,0,1.09199
-84,139,0,1.08569
-84,140,0,0.99702
-84,141,0,0.98498
-84,142,0,1.02638
-84,143,0,1.11936
-84,144,0,1.07162
-84,145,0,1.06410
-84,146,0,1.19647
-84,147,0,1.10276
-84,148,0,1.07366
-84,149,0,1.04799
-84,150,0,1.07163
-84,151,0,1.11558
-84,152,0,1.10119
-84,153,0,1.17546
-84,154,0,1.04178
-84,155,0,1.04468
-84,156,0,1.02158
-84,157,0,1.22614
-84,158,0,1.04506
-84,159,0,1.04521
-84,160,0,1.16470
-84,161,0,1.17482
-84,162,0,1.13356
-84,163,0,1.24736
-84,164,0,0.99457
-84,165,0,1.06766
-84,166,0,1.07287
-84,167,0,1.08923
-84,168,0,2.09199
-84,169,0,0.95949
-84,170,0,1.13957
-84,171,0,1.10165
-84,172,0,1.08492
-84,173,0,1.13290
-84,174,0,1.22507
-84,175,0,1.12517
-84,176,0,1.27003
-84,177,0,1.06870
-84,178,0,1.08747
-84,179,0,1.12312
-84,180,0,1.03576
-84,181,0,1.26873
-84,182,0,1.18903
-84,183,0,1.12337
-84,184,0,1.31380
-84,185,0,1.16780
-84,186,0,1.43213
-84,187,0,1.30963
-84,188,0,1.16727
-84,189,0,1.26741
-84,190,0,1.31095
-84,191,0,1.00926
-84,192,0,1.00926
-84,193,0,1.00926
-84,194,0,1.00926
-84,195,0,1.00926
-84,196,0,1.25308
-84,197,0,1.14603
-84,198,0,1.41816
-84,199,0,1.21429
-84,200,0,1.45109
-84,201,0,0.79417
-84,202,0,0.97357
-84,203,0,0.95871
-84,204,0,0.91368
-84,205,0,0.90942
-84,206,0,0.80404
-84,207,0,0.92140
-84,208,0,0.82301
-84,209,0,0.86969
-84,210,0,0.84052
-84,211,0,0.82488
-84,212,0,0.80844
-84,213,0,0.79190
-84,214,0,0.77898
-84,215,0,0.78620
-84,216,0,0.82727
-84,217,0,0.83433
-84,218,0,0.86194
-84,219,0,0.76387
-84,220,0,0.97474
-84,221,0,0.94996
-84,222,0,0.96267
-84,223,0,0.92152
-84,224,0,0.94282
-84,225,0,0.92299
-84,226,0,0.86126
-84,227,0,0.95112
-84,228,0,0.86126
-84,229,0,1.01970
-84,230,0,1.01901
-84,231,0,0.97695
-84,232,0,1.06638
-84,233,0,1.00699
-84,234,0,1.03828
-84,235,0,1.04274
-84,236,0,0.85487
-84,237,0,0.90797
-84,238,0,1.01220
-84,239,0,1.08493
-84,240,0,0.99351
-84,241,0,1.04764
-84,242,0,0.91053
-84,243,0,1.03926
-84,244,0,1.16341
-84,245,0,0.83917
-84,246,0,1.31953
-84,247,0,1.06964
-84,248,0,1.17458
-84,249,0,1.18014
-84,250,0,1.25046
-84,251,0,0.92964
-84,252,0,0.89447
-84,253,0,0.92368
-84,254,0,0.87550
-84,255,0,0.96429
-84,256,0,1.02397
-84,257,0,0.96130
-84,258,0,0.96226
-84,259,0,0.87159
-84,260,0,1.05021
-84,261,0,0.84157
-84,262,0,0.77979
-84,263,0,0.75424
-84,264,0,0.70807
-84,265,0,0.74989
-84,266,0,0.75651
-84,267,0,0.76143
-84,268,0,0.84947
-84,269,0,0.74088
-84,270,0,0.81220
-84,271,0,0.76311
-84,272,0,0.91377
-84,273,0,0.77977
-84,274,0,0.86163
-84,275,0,0.76148
-84,276,0,0.80140
-84,277,0,0.75474
-84,278,0,0.83585
-84,279,0,0.83023
-84,280,0,0.98515
-84,281,0,1.02209
-84,282,0,0.99333
-84,283,0,0.88808
-84,284,0,1.03418
-84,285,0,0.92100
-84,286,0,1.00692
-84,287,0,0.92744
-84,288,0,1.02895
-84,289,0,0.93173
-84,290,0,0.99030
-84,291,0,0.78271
-84,292,0,0.97137
-84,293,0,0.82856
-84,294,0,1.05042
-84,295,0,0.91666
-84,296,0,0.90833
-84,297,0,0.87008
-84,298,0,0.93986
-84,299,0,0.83928
-84,300,0,0.77842
-84,301,0,1.09055
-84,302,0,1.22933
-84,303,0,1.32379
-84,304,0,1.35181
-84,305,0,1.24171
-84,306,0,1.24718
-84,307,0,1.31834
-84,308,0,1.23076
-84,309,0,1.17397
-84,310,0,1.19401
-84,311,0,1.29665
-84,312,0,1.28991
-84,313,0,1.19570
-84,314,0,1.25398
-84,315,0,1.11536
-84,316,0,1.18687
-84,317,0,1.18891
-84,318,0,1.27701
-84,319,0,1.21806
-84,320,0,1.45086
-84,321,0,1.07471
-84,322,0,1.07343
-84,323,0,1.15262
-84,324,0,1.02008
-84,325,0,1.03717
-84,326,0,1.20989
-84,327,0,1.06159
-84,328,0,1.13145
-84,329,0,1.35028
-84,330,0,1.09535
-84,331,0,1.16852
-84,332,0,1.04421
-84,333,0,1.27120
-84,334,0,1.13967
-84,335,0,1.21046
-84,336,0,1.09254
-84,337,0,1.13466
-84,338,0,1.06995
-84,339,0,1.10763
-84,340,0,1.11369
-84,341,0,0.85322
-84,342,0,0.89683
-84,343,0,0.91283
-84,344,0,0.89464
-84,345,0,0.87982
-84,346,0,0.85910
-84,347,0,0.95651
-84,348,0,0.88110
-84,349,0,0.92229
-84,350,0,0.95569
-84,351,0,0.86044
-84,352,0,0.90684
-84,353,0,1.00163
-84,354,0,0.93782
-84,355,0,0.91836
-84,356,0,1.01906
-84,357,0,0.97678
-84,358,0,0.90459
-84,359,0,0.95116
-84,360,0,0.94680
-83,1,0,1.03630
-83,2,0,0.99325
-83,3,0,0.96920
-83,4,0,1.03706
-83,5,0,1.07760
-83,6,0,1.08580
-83,7,0,0.97149
-83,8,0,1.00658
-83,9,0,0.97741
-83,10,0,1.05850
-83,11,0,1.06204
-83,12,0,0.95252
-83,13,0,1.02737
-83,14,0,1.00706
-83,15,0,1.06508
-83,16,0,1.00186
-83,17,0,1.03793
-83,18,0,0.95829
-83,19,0,1.04182
-83,20,0,1.01079
-83,21,0,1.03761
-83,22,0,0.95735
-83,23,0,0.88265
-83,24,0,1.01211
-83,25,0,1.02119
-83,26,0,0.93510
-83,27,0,0.99982
-83,28,0,0.93246
-83,29,0,0.94539
-83,30,0,0.91539
-83,31,0,0.92759
-83,32,0,0.85977
-83,33,0,0.95993
-83,34,0,0.90970
-83,35,0,0.87688
-83,36,0,1.00705
-83,37,0,0.97140
-83,38,0,0.87654
-83,39,0,0.91311
-83,40,0,0.87938
-83,41,0,1.37767
-83,42,0,0.99381
-83,43,0,0.94819
-83,44,0,1.07312
-83,45,0,1.16742
-83,46,0,0.91667
-83,47,0,0.86439
-83,48,0,0.90762
-83,49,0,0.87999
-83,50,0,0.95423
-83,51,0,0.86301
-83,52,0,0.86922
-83,53,0,0.86166
-83,54,0,0.85159
-83,55,0,0.90566
-83,56,0,0.87058
-83,57,0,0.87191
-83,58,0,0.87439
-83,59,0,0.86495
-83,60,0,0.83830
-83,61,0,1.00799
-83,62,0,0.98717
-83,63,0,1.01656
-83,64,0,1.02190
-83,65,0,1.05147
-83,66,0,0.87513
-83,67,0,0.84637
-83,68,0,0.89519
-83,69,0,0.82738
-83,70,0,0.94963
-83,71,0,0.87506
-83,72,0,1.01182
-83,73,0,0.96749
-83,74,0,0.87009
-83,75,0,0.90715
-83,76,0,0.88167
-83,77,0,0.82936
-83,78,0,0.88698
-83,79,0,0.82129
-83,80,0,0.83297
-83,81,0,0.89380
-83,82,0,0.97114
-83,83,0,0.93688
-83,84,0,0.95284
-83,85,0,0.91787
-83,86,0,0.87169
-83,87,0,0.91364
-83,88,0,0.90916
-83,89,0,0.97951
-83,90,0,0.86409
-83,91,0,1.01119
-83,92,0,0.92864
-83,93,0,1.05251
-83,94,0,0.98429
-83,95,0,0.94010
-83,96,0,0.96832
-83,97,0,0.93177
-83,98,0,0.98765
-83,99,0,0.99032
-83,100,0,1.01205
-83,101,0,0.90333
-83,102,0,0.94568
-83,103,0,0.84947
-83,104,0,0.88062
-83,105,0,0.89807
-83,106,0,0.90086
-83,107,0,0.89964
-83,108,0,0.87184
-83,109,0,0.89565
-83,110,0,0.89693
-83,111,0,0.91646
-83,112,0,0.80898
-83,113,0,1.03822
-83,114,0,0.91421
-83,115,0,0.85854
-83,116,0,0.83927
-83,117,0,0.89907
-83,118,0,0.82311
-83,119,0,0.96221
-83,120,0,0.89753
-83,121,0,1.22368
-83,122,0,1.18781
-83,123,0,1.14667
-83,124,0,1.11072
-83,125,0,1.10109
-83,126,0,1.07191
-83,127,0,1.15456
-83,128,0,1.06499
-83,129,0,1.15383
-83,130,0,1.10016
-83,131,0,0.99330
-83,132,0,1.05031
-83,133,0,1.00901
-83,134,0,1.02105
-83,135,0,0.92651
-83,136,0,0.94892
-83,137,0,1.08097
-83,138,0,1.06317
-83,139,0,1.12425
-83,140,0,1.07363
-83,141,0,1.08561
-83,142,0,0.98457
-83,143,0,0.98260
-83,144,0,1.05713
-83,145,0,1.06953
-83,146,0,1.14725
-83,147,0,1.23940
-83,148,0,1.00859
-83,149,0,1.16746
-83,150,0,1.13807
-83,151,0,1.04358
-83,152,0,1.12508
-83,153,0,1.13590
-83,154,0,1.00693
-83,155,0,1.05943
-83,156,0,1.08779
-83,157,0,1.06304
-83,158,0,1.16364
-83,159,0,1.09769
-83,160,0,1.05567
-83,161,0,1.07193
-83,162,0,1.05793
-83,163,0,1.08140
-83,164,0,1.16329
-83,165,0,1.18068
-83,166,0,1.12284
-83,167,0,1.07954
-83,168,0,1.16588
-83,169,0,0.99072
-83,170,0,1.24383
-83,171,0,1.13702
-83,172,0,1.22598
-83,173,0,1.09002
-83,174,0,1.25405
-83,175,0,1.19306
-83,176,0,1.24598
-83,177,0,1.15928
-83,178,0,1.17402
-83,179,0,1.19748
-83,180,0,1.11841
-83,181,0,1.16590
-83,182,0,1.14578
-83,183,0,1.30777
-83,184,0,1.24685
-83,185,0,1.05539
-83,186,0,1.58421
-83,187,0,1.28558
-83,188,0,1.29680
-83,189,0,1.16138
-83,190,0,1.24937
-83,191,0,0.98072
-83,192,0,0.98072
-83,193,0,0.98072
-83,194,0,0.98072
-83,195,0,0.98072
-83,196,0,1.05126
-83,197,0,1.30807
-83,198,0,1.33442
-83,199,0,1.24808
-83,200,0,1.19950
-83,201,0,0.84582
-83,202,0,0.81872
-83,203,0,1.01960
-83,204,0,0.84654
-83,205,0,0.83453
-83,206,0,0.81619
-83,207,0,0.84564
-83,208,0,0.85413
-83,209,0,0.91385
-83,210,0,0.83543
-83,211,0,0.81588
-83,212,0,0.81460
-83,213,0,0.85955
-83,214,0,0.77753
-83,215,0,0.83448
-83,216,0,0.79361
-83,217,0,0.83404
-83,218,0,0.94015
-83,219,0,0.84948
-83,220,0,0.98911
-83,221,0,1.08474
-83,222,0,0.97301
-83,223,0,0.97972
-83,224,0,0.90382
-83,225,0,0.98192
-83,226,0,0.85193
-83,227,0,0.98259
-83,228,0,0.85713
-83,229,0,1.00432
-83,230,0,0.91336
-83,231,0,1.00993
-83,232,0,1.00303
-83,233,0,1.00857
-83,234,0,1.10088
-83,235,0,1.06297
-83,236,0,1.02882
-83,237,0,0.96931
-83,238,0,0.96791
-83,239,0,1.12730
-83,240,0,0.99062
-83,241,0,0.94536
-83,242,0,0.91771
-83,243,0,0.98195
-83,244,0,0.93160
-83,245,0,0.87425
-83,246,0,1.01348
-83,247,0,0.94367
-83,248,0,1.13104
-83,249,0,0.91907
-83,250,0,0.89536
-83,251,0,1.20272
-83,252,0,0.87206
-83,253,0,0.89534
-83,254,0,1.13542
-83,255,0,0.97129
-83,256,0,0.93477
-83,257,0,0.90001
-83,258,0,0.99502
-83,259,0,0.83594
-83,260,0,0.93129
-83,261,0,0.97928
-83,262,0,0.73518
-83,263,0,0.72522
-83,264,0,0.76712
-83,265,0,0.73583
-83,266,0,0.76474
-83,267,0,0.74989
-83,268,0,0.83275
-83,269,0,0.77692
-83,270,0,0.74753
-83,271,0,0.77127
-83,272,0,0.75673
-83,273,0,0.78080
-83,274,0,0.76951
-83,275,0,0.76428
-83,276,0,0.81240
-83,277,0,0.75589
-83,278,0,0.77703
-83,279,0,0.88223
-83,280,0,0.99626
-83,281,0,1.06604
-83,282,0,0.95433
-83,283,0,1.05259
-83,284,0,0.90149
-83,285,0,1.03882
-83,286,0,0.97052
-83,287,0,0.91580
-83,288,0,0.94919
-83,289,0,0.95047
-83,290,0,0.98300
-83,291,0,0.80849
-83,292,0,0.99746
-83,293,0,0.86786
-83,294,0,0.96135
-83,295,0,0.86868
-83,296,0,0.88271
-83,297,0,0.83499
-83,298,0,0.93643
-83,299,0,0.79598
-83,300,0,0.80364
-83,301,0,1.26668
-83,302,0,1.35700
-83,303,0,1.28418
-83,304,0,1.32041
-83,305,0,1.30265
-83,306,0,1.16014
-83,307,0,1.32120
-83,308,0,1.22886
-83,309,0,1.27002
-83,310,0,1.19743
-83,311,0,1.20108
-83,312,0,1.19582
-83,313,0,1.27654
-83,314,0,1.28167
-83,315,0,1.22833
-83,316,0,1.23218
-83,317,0,1.33913
-83,318,0,1.28991
-83,319,0,1.19257
-83,320,0,1.09652
-83,321,0,1.05974
-83,322,0,1.12986
-83,323,0,1.13991
-83,324,0,1.24980
-83,325,0,1.11015
-83,326,0,1.02968
-83,327,0,1.11583
-83,328,0,1.13044
-83,329,0,1.13984
-83,330,0,1.17998
-83,331,0,1.02587
-83,332,0,1.16660
-83,333,0,1.14797
-83,334,0,1.08429
-83,335,0,1.00622
-83,336,0,1.09408
-83,337,0,1.11108
-83,338,0,1.16220
-83,339,0,1.12839
-83,340,0,1.03117
-83,341,0,0.87533
-83,342,0,0.89462
-83,343,0,0.90009
-83,344,0,0.93990
-83,345,0,0.87309
-83,346,0,0.84926
-83,347,0,0.91713
-83,348,0,0.88276
-83,349,0,0.87460
-83,350,0,0.78896
-83,351,0,0.93988
-83,352,0,0.90472
-83,353,0,0.98891
-83,354,0,0.95548
-83,355,0,0.92234
-83,356,0,0.94076
-83,357,0,0.99846
-83,358,0,0.88796
-83,359,0,0.92032
-83,360,0,0.89712
-82,1,0,0.89954
-82,2,0,0.97865
-82,3,0,0.93989
-82,4,0,1.15812
-82,5,0,1.03177
-82,6,0,0.97550
-82,7,0,0.92544
-82,8,0,0.94431
-82,9,0,0.92910
-82,10,0,0.98191
-82,11,0,0.97401
-82,12,0,0.97889
-82,13,0,0.99140
-82,14,0,0.93022
-82,15,0,0.96208
-82,16,0,1.06742
-82,17,0,1.01309
-82,18,0,1.03999
-82,19,0,1.01769
-82,20,0,0.97152
-82,21,0,0.99002
-82,22,0,0.95628
-82,23,0,0.92456
-82,24,0,1.03594
-82,25,0,0.89957
-82,26,0,0.96922
-82,27,0,0.92974
-82,28,0,0.97816
-82,29,0,0.93185
-82,30,0,0.94912
-82,31,0,0.85254
-82,32,0,0.89885
-82,33,0,0.90258
-82,34,0,0.84371
-82,35,0,0.85970
-82,36,0,0.92602
-82,37,0,0.91527
-82,38,0,0.87921
-82,39,0,0.89117
-82,40,0,0.81441
-82,41,0,1.16915
-82,42,0,0.86473
-82,43,0,1.12855
-82,44,0,0.95957
-82,45,0,1.08529
-82,46,0,0.88120
-82,47,0,0.87436
-82,48,0,0.92646
-82,49,0,0.86868
-82,50,0,0.97546
-82,51,0,0.89174
-82,52,0,0.83003
-82,53,0,1.02071
-82,54,0,0.85562
-82,55,0,0.83954
-82,56,0,0.85067
-82,57,0,0.78356
-82,58,0,0.88803
-82,59,0,0.85061
-82,60,0,0.86008
-82,61,0,0.94561
-82,62,0,0.96666
-82,63,0,0.98715
-82,64,0,0.94544
-82,65,0,0.99790
-82,66,0,0.90124
-82,67,0,0.82970
-82,68,0,0.89887
-82,69,0,0.87320
-82,70,0,0.90800
-82,71,0,0.88008
-82,72,0,0.89544
-82,73,0,0.90556
-82,74,0,0.90534
-82,75,0,0.95372
-82,76,0,0.86950
-82,77,0,0.89180
-82,78,0,0.88094
-82,79,0,0.87394
-82,80,0,0.85840
-82,81,0,0.96633
-82,82,0,0.92142
-82,83,0,0.88615
