ieta_,iphi_,iz_,coeff_
-84,203,0,0.95269
-84,204,0,0.90794
-84,205,0,0.90371
-84,206,0,0.79899
-84,207,0,0.91561
-84,208,0,0.81784
-84,209,0,0.86423
-84,210,0,0.83524
-84,211,0,0.82476
-84,212,0,0.80833
-84,213,0,0.79179
-84,214,0,0.77887
-84,215,0,0.78609
-84,216,0,0.82716
-84,217,0,0.83421
-84,218,0,0.86182
-84,219,0,0.76376
-84,220,0,0.97461
-84,221,0,0.95152
-84,222,0,0.96426
-84,223,0,0.92304
-84,224,0,0.94438
-84,225,0,0.92451
-84,226,0,0.86268
-84,227,0,0.95269
-84,228,0,0.86268
-84,229,0,1.02138
-84,230,0,1.02069
-84,231,0,0.97400
-84,232,0,1.06316
-84,233,0,1.00395
-84,234,0,1.03515
-84,235,0,1.03959
-84,236,0,0.85230
-84,237,0,0.90523
-84,238,0,1.00915
-84,239,0,1.08166
-84,240,0,0.99051
-84,241,0,1.04784
-84,242,0,0.91070
-84,243,0,1.03946
-84,244,0,1.16363
-84,245,0,0.83933
-84,246,0,1.31977
-84,247,0,1.06984
-84,248,0,1.17480
-84,249,0,1.18036
-84,250,0,1.25069
-84,251,0,0.93234
-84,252,0,0.89707
-84,253,0,0.92636
-84,254,0,0.87804
-84,255,0,0.96709
-84,256,0,1.02694
-84,257,0,0.96409
-84,258,0,0.96505
-84,259,0,0.87412
-84,260,0,1.05326
-84,261,0,0.83473
-84,262,0,0.77346
-84,263,0,0.74811
-84,264,0,0.70232
-84,265,0,0.74379
-84,266,0,0.75036
-84,267,0,0.75525
-84,268,0,0.84257
-84,269,0,0.73486
-84,270,0,0.80560
-84,271,0,0.75876
-84,272,0,0.90855
-84,273,0,0.77532
-84,274,0,0.85671
-84,275,0,0.75713
-84,276,0,0.79683
-84,277,0,0.75043
-84,278,0,0.83108
-84,279,0,0.82549
-84,280,0,0.97953
-84,281,0,1.02624
-84,282,0,0.99737
-84,283,0,0.89169
-84,284,0,1.03838
-84,285,0,0.92474
-84,286,0,1.01101
-84,287,0,0.93121
-84,288,0,1.03313
-84,289,0,0.93551
-84,290,0,0.99432
-84,291,0,0.77934
-84,292,0,0.96719
-84,293,0,0.82500
-84,294,0,1.04591
-84,295,0,0.91272
-84,296,0,0.90442
-84,297,0,0.86634
-84,298,0,0.93582
-84,299,0,0.83567
-84,300,0,0.77507
-84,301,0,1.10498
-84,302,0,1.24559
-84,303,0,1.34131
-84,304,0,1.36970
-84,305,0,1.25814
-84,306,0,1.26368
-84,307,0,1.33579
-84,308,0,1.24704
-84,309,0,1.18951
-84,310,0,1.20981
-84,311,0,1.28813
-84,312,0,1.28143
-84,313,0,1.18784
-84,314,0,1.24574
-84,315,0,1.10803
-84,316,0,1.17907
-84,317,0,1.18110
-84,318,0,1.26862
-84,319,0,1.21005
-84,320,0,1.44132
-84,321,0,1.06963
-84,322,0,1.06835
-84,323,0,1.14717
-84,324,0,1.01526
-84,325,0,1.03227
-84,326,0,1.20417
-84,327,0,1.05657
-84,328,0,1.12610
-84,329,0,1.34390
-84,330,0,1.09017
-84,331,0,1.17008
-84,332,0,1.04561
-84,333,0,1.27290
-84,334,0,1.14120
-84,335,0,1.21208
-84,336,0,1.09400
-84,337,0,1.13617
-84,338,0,1.07138
-84,339,0,1.10911
-84,340,0,1.11517
-84,341,0,0.85295
-84,342,0,0.89655
-84,343,0,0.91255
-84,344,0,0.89436
-84,345,0,0.87955
-84,346,0,0.85883
-84,347,0,0.95621
-84,348,0,0.88083
-84,349,0,0.92200
-84,350,0,0.95539
-84,351,0,0.85762
-84,352,0,0.90387
-84,353,0,0.99835
-84,354,0,0.93475
-84,355,0,0.91536
-84,356,0,1.01572
-84,357,0,0.97358
-84,358,0,0.90162
-84,359,0,0.94804
-84,360,0,0.94369
-83,1,0,1.03418
-83,2,0,0.99121
-83,3,0,0.96721
-83,4,0,1.03493
-83,5,0,1.07539
-83,6,0,1.08358
-83,7,0,0.96950
-83,8,0,1.00452
-83,9,0,0.97541
-83,10,0,1.05633
-83,11,0,1.05555
-83,12,0,0.94669
-83,13,0,1.02109
-83,14,0,1.00090
-83,15,0,1.05856
-83,16,0,0.99573
-83,17,0,1.03157
-83,18,0,0.95243
-83,19,0,1.03544
-83,20,0,1.00460
-83,21,0,1.03878
-83,22,0,0.95843
-83,23,0,0.88365
-83,24,0,1.01325
-83,25,0,1.02234
-83,26,0,0.93616
-83,27,0,1.00095
-83,28,0,0.93351
-83,29,0,0.94645
-83,30,0,0.91642
-83,31,0,0.93085
-83,32,0,0.86279
-83,33,0,0.96329
-83,34,0,0.91289
-83,35,0,0.87996
-83,36,0,1.01058
-83,37,0,0.97480
-83,38,0,0.87961
-83,39,0,0.91631
-83,40,0,0.88246
-83,41,0,1.38222
-83,42,0,0.99709
-83,43,0,0.95133
-83,44,0,1.07667
-83,45,0,1.17127
-83,46,0,0.91970
-83,47,0,0.86725
-83,48,0,0.91062
-83,49,0,0.88290
-83,50,0,0.95739
-83,51,0,0.86491
-83,52,0,0.87114
-83,53,0,0.86356
-83,54,0,0.85347
-83,55,0,0.90766
-83,56,0,0.87250
-83,57,0,0.87384
-83,58,0,0.87632
-83,59,0,0.86686
-83,60,0,0.84015
-83,61,0,1.00146
-83,62,0,0.98077
-83,63,0,1.00997
-83,64,0,1.01527
-83,65,0,1.04465
-83,66,0,0.86946
-83,67,0,0.84088
-83,68,0,0.88939
-83,69,0,0.82202
-83,70,0,0.94347
-83,71,0,0.87964
-83,72,0,1.01712
-83,73,0,0.97255
-83,74,0,0.87464
-83,75,0,0.91189
-83,76,0,0.88628
-83,77,0,0.83370
-83,78,0,0.89163
-83,79,0,0.82559
-83,80,0,0.83733
-83,81,0,0.89130
-83,82,0,0.96842
-83,83,0,0.93426
-83,84,0,0.95018
-83,85,0,0.91530
-83,86,0,0.86925
-83,87,0,0.91108
-83,88,0,0.90661
-83,89,0,0.97677
-83,90,0,0.86167
-83,91,0,1.01476
-83,92,0,0.93192
-83,93,0,1.05623
-83,94,0,0.98776
-83,95,0,0.94342
-83,96,0,0.97174
-83,97,0,0.93506
-83,98,0,0.99114
-83,99,0,0.99382
-83,100,0,1.01562
-83,101,0,0.90224
-83,102,0,0.94452
-83,103,0,0.84844
-83,104,0,0.87955
-83,105,0,0.89697
-83,106,0,0.89976
-83,107,0,0.89854
-83,108,0,0.87078
-83,109,0,0.89456
-83,110,0,0.89584
-83,111,0,0.92155
-83,112,0,0.81347
-83,113,0,1.04399
-83,114,0,0.91929
-83,115,0,0.86331
-83,116,0,0.84394
-83,117,0,0.90407
-83,118,0,0.82769
-83,119,0,0.96756
-83,120,0,0.90252
-83,121,0,1.21541
-83,122,0,1.17978
-83,123,0,1.13892
-83,124,0,1.10321
-83,125,0,1.09365
-83,126,0,1.06466
-83,127,0,1.14676
-83,128,0,1.05780
-83,129,0,1.14603
-83,130,0,1.09273
-83,131,0,0.98884
-83,132,0,1.04558
-83,133,0,1.00447
-83,134,0,1.01646
-83,135,0,0.92234
-83,136,0,0.94466
-83,137,0,1.07611
-83,138,0,1.05839
-83,139,0,1.11919
-83,140,0,1.06880
-83,141,0,1.08240
-83,142,0,0.98166
-83,143,0,0.97970
-83,144,0,1.05400
-83,145,0,1.06636
-83,146,0,1.14386
-83,147,0,1.23574
-83,148,0,1.00560
-83,149,0,1.16401
-83,150,0,1.13471
-83,151,0,1.03920
-83,152,0,1.12036
-83,153,0,1.13113
-83,154,0,1.00271
-83,155,0,1.05499
-83,156,0,1.08323
-83,157,0,1.05858
-83,158,0,1.15876
-83,159,0,1.09309
-83,160,0,1.05124
-83,161,0,1.06568
-83,162,0,1.05176
-83,163,0,1.07510
-83,164,0,1.15651
-83,165,0,1.17379
-83,166,0,1.11629
-83,167,0,1.07325
-83,168,0,1.15908
-83,169,0,0.98494
-83,170,0,1.23658
-83,171,0,1.13247
-83,172,0,1.22107
-83,173,0,1.08566
-83,174,0,1.24903
-83,175,0,1.18829
-83,176,0,1.24100
-83,177,0,1.15464
-83,178,0,1.16933
-83,179,0,1.19269
-83,180,0,1.11394
-83,181,0,1.16198
-83,182,0,1.14192
-83,183,0,1.30337
-83,184,0,1.24266
-83,185,0,1.05184
-83,186,0,1.57887
-83,187,0,1.28126
-83,188,0,1.29244
-83,189,0,1.15747
-83,190,0,1.24517
-83,191,0,0.97908
-83,192,0,0.97908
-83,193,0,0.97908
-83,194,0,0.97908
-83,195,0,0.97908
-83,196,0,1.04950
-83,197,0,1.30588
-83,198,0,1.33218
-83,199,0,1.24599
-83,200,0,1.19749
-83,201,0,0.84129
-83,202,0,0.81434
-83,203,0,1.01414
-83,204,0,0.84201
-83,205,0,0.83006
-83,206,0,0.81182
-83,207,0,0.84111
-83,208,0,0.84956
-83,209,0,0.90895
-83,210,0,0.83096
-83,211,0,0.81652
-83,212,0,0.81524
-83,213,0,0.86023
-83,214,0,0.77814
-83,215,0,0.83514
-83,216,0,0.79424
-83,217,0,0.83470
-83,218,0,0.94090
-83,219,0,0.85015
-83,220,0,0.98989
-83,221,0,1.08754
-83,222,0,0.97552
-83,223,0,0.98225
-83,224,0,0.90615
-83,225,0,0.98446
-83,226,0,0.85412
-83,227,0,0.98512
-83,228,0,0.85934
-83,229,0,1.00691
-83,230,0,0.91572
-83,231,0,1.00782
-83,232,0,1.00094
-83,233,0,1.00647
-83,234,0,1.09858
-83,235,0,1.06075
-83,236,0,1.02667
-83,237,0,0.96728
-83,238,0,0.96589
-83,239,0,1.12495
-83,240,0,0.98855
-83,241,0,0.94643
-83,242,0,0.91875
-83,243,0,0.98306
-83,244,0,0.93265
-83,245,0,0.87524
-83,246,0,1.01462
-83,247,0,0.94474
-83,248,0,1.13231
-83,249,0,0.92011
-83,250,0,0.89637
-83,251,0,1.20734
-83,252,0,0.87541
-83,253,0,0.89878
-83,254,0,1.13977
-83,255,0,0.97502
-83,256,0,0.93836
-83,257,0,0.90347
-83,258,0,0.99884
-83,259,0,0.83915
-83,260,0,0.93487
-83,261,0,0.97223
-83,262,0,0.72988
-83,263,0,0.72000
-83,264,0,0.76160
-83,265,0,0.73053
-83,266,0,0.75923
-83,267,0,0.74449
-83,268,0,0.82675
-83,269,0,0.77133
-83,270,0,0.74215
-83,271,0,0.76758
-83,272,0,0.75311
-83,273,0,0.77706
-83,274,0,0.76583
-83,275,0,0.76062
-83,276,0,0.80851
-83,277,0,0.75227
-83,278,0,0.77331
-83,279,0,0.87801
-83,280,0,0.99148
-83,281,0,1.07136
-83,282,0,0.95909
-83,283,0,1.05785
-83,284,0,0.90599
-83,285,0,1.04401
-83,286,0,0.97537
-83,287,0,0.92038
-83,288,0,0.95394
-83,289,0,0.95522
-83,290,0,0.98791
-83,291,0,0.80577
-83,292,0,0.99410
-83,293,0,0.86493
-83,294,0,0.95811
-83,295,0,0.86575
-83,296,0,0.87973
-83,297,0,0.83218
-83,298,0,0.93327
-83,299,0,0.79330
-83,300,0,0.80093
-83,301,0,1.28465
-83,302,0,1.37625
-83,303,0,1.30239
-83,304,0,1.33914
-83,305,0,1.32113
-83,306,0,1.17660
-83,307,0,1.33994
-83,308,0,1.24629
-83,309,0,1.28804
-83,310,0,1.21441
-83,311,0,1.19430
-83,312,0,1.18907
-83,313,0,1.26934
-83,314,0,1.27444
-83,315,0,1.22140
-83,316,0,1.22523
-83,317,0,1.33158
-83,318,0,1.28264
-83,319,0,1.18584
-83,320,0,1.09033
-83,321,0,1.05572
-83,322,0,1.12557
-83,323,0,1.13558
-83,324,0,1.24505
-83,325,0,1.10594
-83,326,0,1.02577
-83,327,0,1.11159
-83,328,0,1.12614
-83,329,0,1.13551
-83,330,0,1.17550
-83,331,0,1.02820
-83,332,0,1.16924
-83,333,0,1.15056
-83,334,0,1.08674
-83,335,0,1.00850
-83,336,0,1.09656
-83,337,0,1.11360
-83,338,0,1.16483
-83,339,0,1.13095
-83,340,0,1.03351
-83,341,0,0.87588
-83,342,0,0.89518
-83,343,0,0.90065
-83,344,0,0.94049
-83,345,0,0.87364
-83,346,0,0.84979
-83,347,0,0.91771
-83,348,0,0.88331
-83,349,0,0.87515
-83,350,0,0.78945
-83,351,0,0.93766
-83,352,0,0.90258
-83,353,0,0.98658
-83,354,0,0.95322
-83,355,0,0.92016
-83,356,0,0.93853
-83,357,0,0.99610
-83,358,0,0.88587
-83,359,0,0.91814
-83,360,0,0.89500
-82,1,0,0.89874
-82,2,0,0.97777
-82,3,0,0.93905
-82,4,0,1.15709
-82,5,0,1.03085
-82,6,0,0.97463
-82,7,0,0.92462
-82,8,0,0.94347
-82,9,0,0.92827
-82,10,0,0.98104
-82,11,0,0.96917
-82,12,0,0.97403
-82,13,0,0.98648
-82,14,0,0.92560
-82,15,0,0.95730
-82,16,0,1.06212
-82,17,0,1.00806
-82,18,0,1.03483
-82,19,0,1.01263
-82,20,0,0.96669
-82,21,0,0.99229
-82,22,0,0.95847
-82,23,0,0.92669
-82,24,0,1.03832
-82,25,0,0.90163
-82,26,0,0.97144
-82,27,0,0.93187
-82,28,0,0.98040
-82,29,0,0.93399
-82,30,0,0.95130
-82,31,0,0.85652
-82,32,0,0.90306
-82,33,0,0.90680
-82,34,0,0.84766
-82,35,0,0.86372
-82,36,0,0.93035
-82,37,0,0.91955
-82,38,0,0.88333
-82,39,0,0.89534
-82,40,0,0.81821
-82,41,0,1.17438
-82,42,0,0.86860
-82,43,0,1.13360
-82,44,0,0.96386
-82,45,0,1.09015
-82,46,0,0.88515
-82,47,0,0.87827
-82,48,0,0.93061
-82,49,0,0.87257
-82,50,0,0.97983
-82,51,0,0.89475
-82,52,0,0.83283
-82,53,0,1.02415
-82,54,0,0.85850
-82,55,0,0.84237
-82,56,0,0.85354
-82,57,0,0.78621
-82,58,0,0.89102
-82,59,0,0.85348
-82,60,0,0.86297
-82,61,0,0.94057
-82,62,0,0.96151
-82,63,0,0.98189
-82,64,0,0.94040
-82,65,0,0.99258
-82,66,0,0.89643
-82,67,0,0.82528
-82,68,0,0.89408
-82,69,0,0.86855
-82,70,0,0.90316
-82,71,0,0.88572
-82,72,0,0.90118
-82,73,0,0.91137
-82,74,0,0.91115
-82,75,0,0.95984
-82,76,0,0.87508
-82,77,0,0.89752
-82,78,0,0.88659
-82,79,0,0.87955
-82,80,0,0.86391
-82,81,0,0.96474
-82,82,0,0.91991
-82,83,0,0.88469
